Date,Time,Visitors in Blue Lagoon,Visitors in Machu Picchu,Visitors in Taj Mahal,Visitors in Doge's Palace,Visitors in Louvre Museum,Average Age - Blue Lagoon,Average Age - Machu Picchu,Average Age - Taj Mahal,Average Age - Doge's Palace,Average Age - Louvre Museum
2023-09-24,12:00,3632,3603,41757,4500,22042,23,31,34,22,50
2023-09-24,14:00,3303,3630,33462,5853,21897,24,29,29,24,54
2023-09-24,16:00,3826,3053,35657,4654,22179,29,25,27,43,30
2023-09-24,18:00,4226,3361,32920,4338,25955,30,29,31,34,31
2023-09-25,8:00,4709,2915,66324,5675,22720,32,34,25,19,45
2023-09-25,10:00,4739,3625,66327,3724,21943,26,27,28,28,36
2023-09-25,12:00,4995,2915,36417,5220,25912,34,35,30,21,33
2023-09-25,14:00,3241,2525,33208,4098,27958,32,32,27,24,49
2023-09-25,16:00,2808,3770,28687,5915,29483,22,28,29,36,28
2023-09-25,18:00,4599,3784,44913,5662,29590,33,22,27,42,30
2023-09-26,8:00,4418,3455,41223,5774,0,25,28,26,29,0
2023-09-26,10:00,4256,3652,68080,5897,0,30,33,23,30,0
2023-09-26,12:00,4765,3521,65518,4560,0,22,29,31,29,0
2023-09-26,14:00,3989,2605,37486,5626,0,25,32,26,20,0
2023-09-26,16:00,4659,2629,34094,3372,0,25,28,33,43,0
2023-09-26,18:00,3850,3575,35692,4199,0,22,22,30,35,0
2023-09-27,8:00,4266,3242,39088,5010,20529,27,24,28,20,37
2023-09-27,10:00,4354,3466,31103,3263,26384,22,31,28,23,32
2023-09-27,12:00,4439,2807,62440,5600,28325,25,28,27,19,54
2023-09-27,14:00,4829,3290,64135,4545,29803,27,25,31,22,46
2023-09-27,16:00,4743,3792,35124,5962,26390,35,23,24,42,35
2023-09-27,18:00,4197,3421,42031,5565,24409,33,29,28,42,40
2023-09-28,8:00,4968,3689,42536,5830,26101,23,31,30,24,35
2023-09-28,10:00,5131,3509,28446,5544,28040,30,23,25,20,54
2023-09-28,12:00,5036,3448,31915,4822,29723,35,28,25,25,38
2023-09-28,14:00,4135,3140,63109,5957,22728,34,35,23,27,29
2023-09-28,16:00,4469,3784,61234,4802,22545,28,28,34,30,32
2023-09-28,18:00,4672,2839,34587,5700,22558,24,30,24,33,27
2023-09-29,8:00,4211,3064,28226,5157,26987,31,35,23,21,54
2023-09-29,10:00,2820,3555,39151,4940,26846,28,22,33,20,50
2023-09-29,12:00,4198,3391,33558,4649,20948,26,31,25,20,30
2023-09-29,14:00,4631,2667,39971,5159,27568,26,32,30,27,34
2023-09-29,16:00,3656,3444,60186,5677,29414,29,24,23,42,43
2023-09-29,18:00,5067,3792,62535,5918,26840,28,29,28,44,51
2023-09-30,8:00,4613,3504,29932,5779,28053,23,23,23,20,42
2023-09-30,10:00,3864,3549,30032,5843,20961,22,30,25,26,54
2023-09-30,12:00,3783,3545,29252,4240,29005,34,24,26,22,54
2023-09-30,14:00,3426,3215,33509,5543,20193,32,33,34,25,41
2023-09-30,16:00,4771,3373,33074,5449,28933,26,35,31,37,36
2023-09-30,18:00,4469,2798,61881,5949,27304,29,33,32,40,51
2023-10-01,8:00,4296,3366,60269,5931,22959,24,31,34,20,40
2023-10-01,10:00,4373,3212,29630,5142,28174,34,32,28,30,45
2023-10-01,12:00,4736,3145,41383,4417,21370,28,23,33,22,38
2023-10-01,14:00,3892,3247,44152,3574,29420,31,35,32,30,50
2023-10-01,16:00,4168,3525,39084,5875,28923,26,29,23,35,34
2023-10-01,18:00,4404,3638,29695,5534,29254,31,24,27,35,40
2023-10-02,8:00,4853,3406,63258,5868,29239,24,27,32,20,38
2023-10-02,10:00,4322,3671,63262,5528,29865,28,29,23,25,43
2023-10-02,12:00,4695,3784,29445,3974,26037,22,25,32,20,48
2023-10-02,14:00,4201,2870,44436,3420,25196,29,31,24,26,52
2023-10-02,16:00,3674,3748,37949,5300,29890,24,35,33,40,29
2023-10-02,18:00,4831,2986,34901,5323,24566,32,32,27,40,29
2023-10-03,8:00,4620,2710,28719,3693,0,33,26,26,21,0
2023-10-03,10:00,3283,2664,68597,5675,0,29,34,30,21,0
2023-10-03,12:00,3939,3324,66855,5364,0,31,24,27,19,0
2023-10-03,14:00,4522,2836,36263,3479,0,26,27,27,23,0
2023-10-03,16:00,4971,3591,42520,5717,0,22,31,24,33,0
2023-10-03,18:00,4916,3617,39874,5674,0,31,34,26,36,0
2023-10-04,8:00,3822,3613,42079,5733,27966,28,34,23,26,53
2023-10-04,10:00,4392,3461,35243,5936,26102,25,22,23,27,46
2023-10-04,12:00,4332,3727,69018,5751,27734,23,32,27,22,36
2023-10-04,14:00,4439,3580,65918,5542,25831,25,28,33,25,29
2023-10-04,16:00,4454,3172,44732,4674,20041,31,24,32,44,36
2023-10-04,18:00,3604,3077,40100,5057,23813,25,31,26,39,46
2023-10-05,8:00,3128,3438,44691,4741,26209,30,29,24,22,41
2023-10-05,10:00,3625,3031,32820,4296,21061,34,31,29,28,32
2023-10-05,12:00,4777,3199,39001,4259,29868,33,31,34,27,47
2023-10-05,14:00,3969,2581,63558,5886,29689,30,24,32,27,31
2023-10-05,16:00,4419,3762,64478,5732,29499,32,34,34,31,38
2023-10-05,18:00,4207,3601,39669,5715,28711,31,29,25,35,54
2023-10-06,8:00,4125,3531,43916,5969,21487,31,27,23,21,40
2023-10-06,10:00,4224,3436,38878,5996,28399,27,33,28,20,46
2023-10-06,12:00,3676,3531,30985,5453,29997,24,28,24,30,49
2023-10-06,14:00,4500,3088,36112,5673,20325,33,26,25,26,31
2023-10-06,16:00,4119,3100,68467,5928,27205,32,29,25,30,50
2023-10-06,18:00,4145,3601,62547,3243,21120,34,32,25,45,36
2023-10-07,8:00,3665,3264,28336,5051,20107,34,28,28,25,31
2023-10-07,10:00,4671,3355,38165,5852,21796,35,25,30,24,52
2023-10-07,12:00,3291,3375,40768,3653,26294,34,25,34,25,27
2023-10-07,14:00,3512,3044,31968,3794,27097,22,35,32,29,29
2023-10-07,16:00,4854,3457,28910,5832,29128,32,25,23,39,34
2023-10-07,18:00,4784,3600,61996,5781,28925,28,30,33,40,47
2023-10-08,8:00,3907,3427,63129,5969,26334,25,28,32,30,54
2023-10-08,10:00,4769,3434,33447,5520,29323,22,32,29,26,31
2023-10-08,12:00,5019,3524,34129,4599,29592,33,31,24,19,49
2023-10-08,14:00,3490,3593,33850,5867,22039,33,30,26,21,51
2023-10-08,16:00,3288,3332,35446,5661,20803,27,30,28,42,30
2023-10-08,18:00,3934,2541,39949,4294,20766,22,30,34,41,42
2023-10-09,8:00,3977,3096,68519,5903,23527,31,29,24,29,27
2023-10-09,10:00,3950,3592,69991,4785,22306,23,34,34,23,33
2023-10-09,12:00,4531,3199,28314,5014,21488,32,24,26,30,42
2023-10-09,14:00,4769,3122,39737,4620,20075,32,28,34,23,51
2023-10-09,16:00,3170,3670,29134,5836,26033,28,23,30,42,36
2023-10-09,18:00,4050,3724,38938,5631,29566,24,34,33,42,42
2023-10-10,8:00,3766,3504,43588,5897,0,26,35,25,21,0
2023-10-10,10:00,3991,3719,69712,5775,0,27,22,29,29,0
2023-10-10,12:00,4335,3440,68347,4091,0,25,34,23,20,0
2023-10-10,14:00,3690,2714,33592,3212,0,32,25,25,28,0
2023-10-10,16:00,4124,2570,38997,4226,0,35,26,28,40,0
2023-10-10,18:00,3866,3767,28721,4173,0,26,24,34,30,0
2023-10-11,8:00,4144,3418,37104,3374,24834,32,26,34,23,47
2023-10-11,10:00,3228,2735,28870,4608,26990,32,30,31,24,41
2023-10-11,12:00,4855,2780,66751,5589,23983,22,27,33,29,38
2023-10-11,14:00,4254,3361,60497,5143,29768,30,27,32,22,28
2023-10-11,16:00,3892,3590,29756,5740,27504,31,35,26,42,36
2023-10-11,18:00,3727,3408,29117,5534,22412,24,34,29,32,42
2023-10-12,8:00,4366,3459,39601,5513,28697,24,25,32,22,28
2023-10-12,10:00,4917,3780,30828,5694,28450,24,27,29,21,32
2023-10-12,12:00,4040,3704,42996,4620,29044,32,26,33,19,46
2023-10-12,14:00,4068,2724,61647,5930,22033,35,25,29,26,50
2023-10-12,16:00,4611,3781,66992,5972,28002,24,22,33,42,37
2023-10-12,18:00,4989,3304,41778,4633,29891,29,26,26,42,53
2023-10-13,8:00,4865,2786,34771,3202,29302,26,23,33,26,47
2023-10-13,10:00,3323,3368,44526,5938,26019,26,34,31,21,53
2023-10-13,12:00,4770,2561,31435,5042,21307,27,24,28,28,34
2023-10-13,14:00,4933,2848,34622,3946,28527,22,31,23,22,37
2023-10-13,16:00,3959,3413,67069,5756,29960,24,30,27,37,47
2023-10-13,18:00,3709,3563,64512,5859,29838,25,26,32,32,28
2023-10-14,8:00,4951,3644,29848,5994,26975,28,24,26,27,53
2023-10-14,10:00,5028,3734,30696,5916,22894,24,29,28,22,40
2023-10-14,12:00,4868,3407,29717,4614,28056,35,34,29,23,48
2023-10-14,14:00,4985,3165,37259,3827,24939,29,28,25,24,49
2023-10-14,16:00,3362,3047,30786,4275,23733,26,26,26,43,45
2023-10-14,18:00,3759,3059,63791,5875,28551,34,25,27,41,34
2023-10-15,8:00,3598,3796,69480,3341,22223,28,24,26,21,41
2023-10-15,10:00,3782,2527,31871,4687,20484,25,28,25,30,54
2023-10-15,12:00,3598,3207,29806,3245,27964,27,27,23,29,32
2023-10-15,14:00,3038,3645,41304,5257,27428,25,29,33,19,39
2023-10-15,16:00,4688,3607,43549,5651,28080,27,24,25,44,28
2023-10-15,18:00,4655,3603,31303,5560,27488,27,26,26,34,36
2023-10-16,8:00,4746,3706,63113,5993,26695,31,22,34,21,53
2023-10-16,10:00,5157,3503,69074,5517,28204,22,22,26,21,50
2023-10-16,12:00,3709,3629,43198,4821,26564,26,22,23,21,41
2023-10-16,14:00,4494,2925,38655,5896,22462,24,33,33,25,44
2023-10-16,16:00,3099,3300,36924,4112,20201,27,23,30,40,39
2023-10-16,18:00,4850,3040,37940,3839,29390,32,22,32,31,49
2023-10-17,8:00,4955,3138,31924,5863,0,25,33,26,21,0
2023-10-17,10:00,4201,3349,68615,5685,0,25,32,34,22,0
2023-10-17,12:00,4965,3721,69783,4108,0,26,22,29,21,0
2023-10-17,14:00,3963,2605,32485,5425,0,29,29,32,30,0
2023-10-17,16:00,3448,3566,40629,5856,0,24,27,25,31,0
2023-10-17,18:00,4120,3656,41233,5505,0,31,22,28,41,0
2023-10-18,8:00,3633,3694,40901,5840,27922,35,30,23,20,34
2023-10-18,10:00,3827,3676,28191,5806,29477,25,33,27,21,41
2023-10-18,12:00,4184,3464,68690,5535,28202,23,24,23,21,48
2023-10-18,14:00,4622,3387,64917,5574,27490,33,31,31,25,45
2023-10-18,16:00,4157,2816,33831,5016,28449,22,22,30,34,31
2023-10-18,18:00,4012,3415,38160,3594,22318,23,33,24,35,37
2023-10-19,8:00,3523,3337,41682,5547,26317,34,23,28,24,52
2023-10-19,10:00,3783,2842,40391,3948,24425,25,23,34,29,48
2023-10-19,12:00,3769,2604,29874,5532,25350,27,27,34,23,43
2023-10-19,14:00,3419,3045,69062,5829,28806,31,33,28,20,39
2023-10-19,16:00,4594,3779,64763,5549,29067,28,22,27,37,46
2023-10-19,18:00,4386,3509,38234,5995,26160,31,33,31,35,54
2023-10-20,8:00,4127,3432,37221,5760,21285,25,31,30,26,54
2023-10-20,10:00,3674,3753,39410,5955,26185,34,27,26,28,27
2023-10-20,12:00,3735,3630,42519,4845,29974,28,33,27,30,28
2023-10-20,14:00,3273,2816,29051,4932,28334,33,24,25,19,52
2023-10-20,16:00,3453,2765,69765,5877,27050,22,23,33,32,33
2023-10-20,18:00,4241,3264,67538,4987,28831,28,31,32,30,28
2023-10-21,8:00,4221,2832,39989,4823,22074,22,25,27,30,33
2023-10-21,10:00,4266,3012,39939,4199,25740,35,33,30,22,32
2023-10-21,12:00,2849,3332,28307,5048,27654,22,30,27,24,42
2023-10-21,14:00,3714,3091,31359,4761,29718,31,23,29,30,36
2023-10-21,16:00,3943,3670,31176,5761,29968,28,32,23,36,46
2023-10-21,18:00,4330,3640,61251,5643,26201,31,35,26,45,42
2023-10-22,8:00,4170,3427,65366,5559,29092,24,32,31,30,34
2023-10-22,10:00,4175,3622,34226,5855,27614,25,33,23,23,48
2023-10-22,12:00,4926,3422,42330,5003,21635,27,29,24,19,27
2023-10-22,14:00,3702,3695,32891,4298,23165,25,24,33,20,51
2023-10-22,16:00,3401,3120,32992,5250,22102,26,31,24,39,45
2023-10-22,18:00,3406,3118,29961,4798,29102,34,24,26,31,27
2023-10-23,8:00,3614,3156,62863,5735,21571,27,30,23,26,33
2023-10-23,10:00,3420,3568,66603,4671,25125,29,34,23,23,34
2023-10-23,12:00,4585,3365,41255,4964,26697,22,33,33,22,37
2023-10-23,14:00,3957,3408,32567,5522,25393,29,23,32,20,53
2023-10-23,16:00,3562,3797,44079,5517,27073,35,27,33,36,33
2023-10-23,18:00,4162,3538,34513,5579,28159,33,23,30,34,46
2023-10-24,8:00,4908,3683,43235,5714,0,34,24,30,26,0
2023-10-24,10:00,3968,3697,64005,5670,0,32,25,26,27,0
2023-10-24,12:00,5115,3498,69114,4708,0,27,26,26,27,0
2023-10-24,14:00,4095,2816,39151,3528,0,24,32,33,25,0
2023-10-24,16:00,4569,2622,44567,5502,0,25,34,27,42,0
2023-10-24,18:00,3003,3519,31358,4610,0,26,33,29,30,0
2023-10-25,8:00,4248,3298,37590,3325,28652,35,35,28,23,48
2023-10-25,10:00,4156,3092,38988,3966,28998,27,34,29,21,45
2023-10-25,12:00,4776,2994,68728,5571,23699,22,24,31,23,28
2023-10-25,14:00,3268,3656,67678,4773,27931,34,29,26,19,35
2023-10-25,16:00,3715,3409,33698,5823,28273,25,25,31,35,38
2023-10-25,18:00,5115,3407,29273,5703,27234,24,24,29,38,36
2023-10-26,8:00,3839,3604,39241,5671,26058,27,25,25,22,39
2023-10-26,10:00,3960,3714,37497,5722,27099,31,34,31,26,35
2023-10-26,12:00,5064,3596,37107,3416,28475,25,28,26,24,54
2023-10-26,14:00,4254,3209,68002,5744,24823,33,23,28,22,46
2023-10-26,16:00,4852,3741,64247,4559,29347,33,26,24,33,44
2023-10-26,18:00,3906,2978,37220,4521,27075,27,30,27,32,39
2023-10-27,8:00,4825,3412,38703,4031,23500,24,25,28,28,40
2023-10-27,10:00,3489,3219,43472,3381,20497,24,24,34,25,29
2023-10-27,12:00,3856,3059,44654,3533,26959,33,30,29,21,28
2023-10-27,14:00,4937,3468,40392,3710,26909,32,22,32,19,52
2023-10-27,16:00,4545,3529,66305,5882,29664,29,32,31,45,51
2023-10-27,18:00,3943,3692,62398,5704,27328,28,26,23,44,45
2023-10-28,8:00,4135,3784,40721,5860,28114,32,31,23,27,36
2023-10-28,10:00,3954,3531,34995,5698,23782,29,27,31,27,35
2023-10-28,12:00,5094,3755,40427,3531,26229,34,31,33,24,27
2023-10-28,14:00,4127,2553,41782,4388,27126,33,23,34,23,48
2023-10-28,16:00,4182,3389,30230,4465,23976,26,34,23,38,33
2023-10-28,18:00,3304,3292,66511,5887,26420,33,32,24,34,41
2023-10-29,8:00,4545,3586,60128,3841,21607,25,31,28,29,54
2023-10-29,10:00,4795,2764,37461,4450,28912,31,32,25,20,53
2023-10-29,12:00,4161,3481,32765,3833,22462,33,24,27,21,28
2023-10-29,14:00,3326,3414,41272,5698,29855,28,25,23,27,39
2023-10-29,16:00,3703,3689,33552,5695,28191,26,24,25,45,32
2023-10-29,18:00,4708,3442,28627,5857,27274,27,30,25,34,51
2023-10-30,8:00,4530,3473,66589,5703,29867,29,24,32,27,49
2023-10-30,10:00,4308,3749,62044,5966,26690,34,28,29,27,40
2023-10-30,12:00,3834,3677,41171,3657,29151,23,24,32,29,34
2023-10-30,14:00,4486,3337,33884,4029,22369,33,24,32,27,54
2023-10-30,16:00,3829,3329,36185,5504,23437,30,27,25,33,41
2023-10-30,18:00,3693,2849,28249,5256,22355,27,35,28,37,35
2023-10-31,8:00,4512,3205,37175,4424,0,34,27,32,24,0
2023-10-31,10:00,4793,3043,69080,5558,0,31,34,27,21,0
2023-10-31,12:00,4880,3305,62672,4086,0,30,29,30,25,0
2023-10-31,14:00,4077,3411,35279,3592,0,23,34,28,26,0
2023-10-31,16:00,4777,3603,36662,5639,0,24,22,25,40,0
2023-10-31,18:00,4973,3400,29987,5618,0,27,31,33,30,0
2023-11-01,8:00,4823,3644,44474,5540,29564,35,23,33,20,43
2023-11-01,10:00,4566,3471,40948,5898,26559,26,27,31,21,31
2023-11-01,12:00,4565,3705,64059,5821,27662,27,23,24,27,39
2023-11-01,14:00,4163,3726,62773,5578,21704,24,29,28,27,39
2023-11-01,16:00,4096,2552,41159,5727,26074,31,31,25,35,39
2023-11-01,18:00,4558,3439,37878,5381,28026,32,25,32,43,50
2023-11-02,8:00,3016,3719,38178,4115,22377,30,24,26,22,46
2023-11-02,10:00,3822,2829,38377,4134,28019,30,34,25,27,52
2023-11-02,12:00,3552,3057,35347,3554,25274,33,31,30,20,50
2023-11-02,14:00,3891,2824,61008,5571,29231,24,25,29,29,37
2023-11-02,16:00,3874,3513,63783,5997,27719,33,30,29,33,53
2023-11-02,18:00,4230,3546,32298,5612,28313,30,29,30,36,30
2023-11-03,8:00,3924,3565,32668,5606,29471,33,31,29,23,27
2023-11-03,10:00,4500,3778,30052,5789,28215,32,25,29,19,31
2023-11-03,12:00,4851,3538,29716,3828,28192,30,28,31,29,42
2023-11-03,14:00,4368,3128,28310,5879,26329,25,23,23,30,46
2023-11-03,16:00,3507,2798,64538,5646,20885,24,35,30,34,53
2023-11-03,18:00,3853,3475,61260,3526,20864,29,31,34,38,48
2023-11-04,8:00,4857,3415,41157,4638,26917,24,22,25,25,51
2023-11-04,10:00,3484,3288,39460,5457,29562,22,22,33,19,35
2023-11-04,12:00,3191,3377,44968,4621,23054,22,25,31,27,50
2023-11-04,14:00,4961,3341,42011,4326,26785,25,33,28,24,51
2023-11-04,16:00,3559,3753,30866,5623,26456,32,28,34,32,29
2023-11-04,18:00,4368,3553,65898,5744,29911,33,25,32,38,31
2023-11-05,8:00,4396,3600,62011,5878,26344,22,26,26,21,39
2023-11-05,10:00,4531,3765,34251,5855,28782,34,30,26,23,36
2023-11-05,12:00,3764,3514,32939,4432,22617,25,35,32,20,47
2023-11-05,14:00,3532,3753,32006,5156,20553,32,32,29,20,50
2023-11-05,16:00,3780,3258,29625,5675,25116,33,29,26,43,37
2023-11-05,18:00,4020,2567,38956,3592,27683,32,30,24,38,41
2023-11-06,8:00,4447,2944,60890,5813,20787,34,32,23,27,52
2023-11-06,10:00,3323,3644,66078,5112,28896,23,25,26,28,34
2023-11-06,12:00,3543,2825,36923,5595,24907,35,34,33,22,51
2023-11-06,14:00,3723,3345,31961,3249,23772,22,29,32,26,51
2023-11-06,16:00,3875,3595,36806,5903,29094,25,24,24,40,41
2023-11-06,18:00,3728,3489,41558,5604,26952,34,29,32,41,44
2023-11-07,8:00,4758,3510,34686,5919,0,30,35,24,21,0
2023-11-07,10:00,4256,3767,61587,5872,0,26,23,29,22,0
2023-11-07,12:00,4750,3758,67000,4250,0,24,31,27,20,0
2023-11-07,14:00,3937,2644,37803,3999,0,24,27,32,25,0
2023-11-07,16:00,4138,2774,38350,4992,0,25,23,32,42,0
2023-11-07,18:00,2870,3708,39454,5896,0,28,33,26,32,0
2023-11-08,8:00,3472,2678,43849,4563,24958,32,22,31,25,32
2023-11-08,10:00,4410,3252,34837,5548,23825,34,34,30,24,34
2023-11-08,12:00,4226,3337,61449,5979,21216,23,23,26,28,28
2023-11-08,14:00,4508,3676,64500,4765,28512,32,33,32,26,32
2023-11-08,16:00,3221,3730,33454,5583,27807,33,22,30,39,53
2023-11-08,18:00,3765,3552,37424,5665,21923,28,25,32,38,46
2023-11-09,8:00,4933,3503,32117,5815,26374,22,24,32,25,46
2023-11-09,10:00,4474,3474,36869,5500,26676,28,35,32,26,28
2023-11-09,12:00,5100,3527,38850,4219,28739,23,35,32,26,35
2023-11-09,14:00,3697,3210,62028,5748,26772,24,33,26,21,48
2023-11-09,16:00,3633,3767,66845,4484,29481,29,26,24,40,30
2023-11-09,18:00,3957,3289,32624,3262,27717,29,32,34,37,32
2023-11-10,8:00,3433,2844,36848,5730,20596,26,28,23,28,31
2023-11-10,10:00,3636,3730,44549,5069,28747,25,35,34,19,39
2023-11-10,12:00,4893,2658,41136,5469,20862,22,30,34,27,50
2023-11-10,14:00,3862,3037,28589,3351,28121,22,23,29,22,27
2023-11-10,16:00,3924,3568,64524,5631,28485,34,24,30,41,31
2023-11-10,18:00,3975,3422,62821,5613,26880,23,28,25,35,28
2023-11-11,8:00,4329,3446,34509,5961,28273,33,23,23,20,28
2023-11-11,10:00,4869,3412,35693,5716,28529,27,29,26,27,49
2023-11-11,12:00,3902,3616,37454,3395,27842,26,25,29,25,37
2023-11-11,14:00,3604,3333,44455,4214,22355,33,27,31,23,36
2023-11-11,16:00,4886,3205,39708,5894,29157,35,27,25,39,38
2023-11-11,18:00,3907,2643,63580,5733,22395,31,28,33,37,53
2023-11-12,8:00,4116,3784,67962,5955,28667,27,27,34,26,40
2023-11-12,10:00,3220,3167,44652,4721,29530,25,26,31,24,27
2023-11-12,12:00,3456,3088,37968,4778,23899,28,22,24,22,34
2023-11-12,14:00,3198,3618,30462,4280,26524,28,34,23,24,47
2023-11-12,16:00,4752,3568,37460,5919,27448,23,29,26,39,50
2023-11-12,18:00,3650,3686,29015,5641,28571,28,28,30,30,52
2023-11-13,8:00,4046,3484,69275,5709,26561,22,33,33,23,44
2023-11-13,10:00,4893,3581,67984,5571,29896,33,32,24,28,35
2023-11-13,12:00,4426,3714,28406,4959,29320,29,33,25,21,48
2023-11-13,14:00,3794,2796,35384,4762,25365,22,31,25,28,39
2023-11-13,16:00,3617,3311,39268,3839,24664,25,33,27,31,33
2023-11-13,18:00,3835,3461,39795,5353,21205,30,32,33,35,53
2023-11-14,8:00,4485,2729,32485,3364,0,25,32,23,24,0
2023-11-14,10:00,4588,2595,68901,5714,0,25,29,32,20,0
2023-11-14,12:00,4272,3577,62618,4294,0,33,31,33,27,0
2023-11-14,14:00,4741,2655,37603,3289,0,33,32,27,30,0
2023-11-14,16:00,4852,3504,34928,5759,0,28,26,29,41,0
2023-11-14,18:00,4741,3592,33368,5861,0,22,30,32,42,0
2023-11-15,8:00,5076,3729,32621,5727,26071,27,29,24,21,32
2023-11-15,10:00,4374,3531,42719,5578,26754,27,26,24,23,31
2023-11-15,12:00,4572,3754,67566,5595,29202,33,32,23,21,28
2023-11-15,14:00,4864,3581,64670,3548,26600,32,33,27,27,45
2023-11-15,16:00,3596,2637,43086,3445,29096,29,27,29,35,31
2023-11-15,18:00,3882,3442,37890,3471,22102,27,35,32,33,28
2023-11-16,8:00,3850,3469,36095,5230,28152,29,28,25,21,44
2023-11-16,10:00,3910,3049,40719,3602,28243,34,31,34,23,32
2023-11-16,12:00,4595,2895,38283,4665,22621,27,28,33,23,31
2023-11-16,14:00,4320,3056,61895,5671,29190,29,34,23,29,52
2023-11-16,16:00,3728,3800,66524,5515,29948,31,32,23,36,44
2023-11-16,18:00,4284,3562,42698,5948,27287,35,24,32,36,37
2023-11-17,8:00,4212,3730,33184,5739,26001,26,28,23,22,36
2023-11-17,10:00,3785,3652,30402,5885,27262,28,29,32,27,32
2023-11-17,12:00,4295,3568,32895,4279,29422,24,33,27,20,44
2023-11-17,14:00,3414,3462,39404,4814,27036,33,24,24,23,46
2023-11-17,16:00,4474,2784,69343,5602,24780,23,28,27,32,27
2023-11-17,18:00,3415,3473,61956,3483,21772,25,31,34,40,37
2023-11-18,8:00,3228,2519,35023,3716,23902,30,30,28,28,28
2023-11-18,10:00,3301,2738,42062,5865,23475,23,35,26,24,49
2023-11-18,12:00,2922,3469,42333,4501,25726,28,23,31,26,38
2023-11-18,14:00,3253,2917,31907,3811,29920,33,27,32,21,54
2023-11-18,16:00,4506,3709,28807,5737,29566,26,35,34,33,47
2023-11-18,18:00,4740,3430,68378,5768,28104,25,32,31,34,49
2023-11-19,8:00,4215,3713,64827,5820,26949,29,27,28,28,34
2023-11-19,10:00,4156,3503,41699,5899,29474,23,24,31,27,38
2023-11-19,12:00,3713,3569,32524,4726,22295,34,25,24,30,44
2023-11-19,14:00,3654,3385,43193,5224,23138,29,35,34,21,51
2023-11-19,16:00,4766,2627,44223,5333,27213,27,30,31,44,31
2023-11-19,18:00,3875,2709,33313,3519,22416,32,24,27,31,46
2023-11-20,8:00,4176,2913,60757,5531,29617,33,26,33,26,44
2023-11-20,10:00,3900,3480,64887,3535,27051,30,27,34,28,43
2023-11-20,12:00,4516,3458,31854,5298,21584,25,34,24,28,49
2023-11-20,14:00,4418,2752,40458,3373,26618,24,24,29,25,35
2023-11-20,16:00,3091,3418,42536,5935,27046,22,30,31,30,40
2023-11-20,18:00,3860,3599,31558,5605,28621,25,23,29,44,43
2023-11-21,8:00,4830,3619,37772,6000,0,28,24,25,27,0
2023-11-21,10:00,4163,3535,60961,5562,0,31,30,27,19,0
2023-11-21,12:00,3648,3622,63847,5323,0,29,28,34,19,0
2023-11-21,14:00,4229,2502,31575,5563,0,29,23,27,23,0
2023-11-21,16:00,3578,3462,30418,5056,0,27,32,23,42,0
2023-11-21,18:00,3023,3435,32198,5096,0,30,28,25,41,0
2023-11-22,8:00,4246,3353,29001,4863,21176,24,25,34,30,29
2023-11-22,10:00,4207,2964,35119,4918,26411,25,28,31,25,36
2023-11-22,12:00,3856,2727,64066,5742,28074,34,22,23,29,42
2023-11-22,14:00,3309,3698,62845,3896,28160,32,26,28,30,43
2023-11-22,16:00,3923,3408,37673,5997,28213,34,22,30,31,52
2023-11-22,18:00,4152,3589,33316,5719,28002,27,28,33,36,48
2023-11-23,8:00,5022,3749,44244,5570,28715,25,32,23,21,45
2023-11-23,10:00,4795,3564,44806,5956,27031,28,34,24,21,42
2023-11-23,12:00,4605,3538,39873,5913,28761,32,34,29,24,48
2023-11-23,14:00,3897,2775,64266,5744,23288,33,23,33,20,47
2023-11-23,16:00,3925,3490,67549,3851,21315,23,24,27,33,53
2023-11-23,18:00,3505,2552,38589,4294,20892,27,25,34,37,35
2023-11-24,8:00,4787,3186,29657,3245,29046,30,28,33,30,38
2023-11-24,10:00,3758,3309,34763,4270,25169,31,25,33,20,35
2023-11-24,12:00,4153,3214,31164,4645,28298,34,26,26,30,52
2023-11-24,14:00,4374,3447,36479,5396,29080,23,24,30,26,37
2023-11-24,16:00,4651,3535,65737,5897,26744,35,22,28,41,36
2023-11-24,18:00,4220,3403,63217,5629,28747,35,34,26,44,44
2023-11-25,8:00,5090,3554,34009,5955,27479,29,26,34,22,36
2023-11-25,10:00,4229,3571,44991,5626,29455,33,23,33,30,39
2023-11-25,12:00,4476,3757,32552,4165,28370,27,31,27,21,46
2023-11-25,14:00,4830,2546,37417,5220,28813,25,29,33,25,37
2023-11-25,16:00,4991,2593,37221,4068,25090,29,31,25,36,27
2023-11-25,18:00,3755,3439,62671,5916,24240,30,31,25,42,39
2023-11-26,8:00,3266,3759,66519,4200,29012,26,25,25,23,32
2023-11-26,10:00,4379,3251,31962,3973,20411,28,31,25,28,48
2023-11-26,12:00,4034,3358,40734,5491,22258,24,29,32,19,35
2023-11-26,14:00,3005,3412,41122,5721,26113,26,27,28,21,42
2023-11-26,16:00,3985,3739,31722,5881,28622,34,27,24,38,50
2023-11-26,18:00,3754,3723,32906,5602,28446,32,23,25,45,31
2023-11-27,8:00,5132,3538,67263,5988,29346,23,30,27,19,46
2023-11-27,10:00,5195,3604,65054,5536,26123,27,24,32,22,37
2023-11-27,12:00,4697,3780,39088,4877,26085,28,23,24,23,37
2023-11-27,14:00,4272,2572,28808,4743,21456,24,22,31,30,29
